Group,MediumID,ExcelRow,RawLength,BoundaryEndpointCount,P1BoundaryAxes,P2BoundaryAxes,HasAbs500Coordinate,Classification,Status,InteriorPointXYZ,BoundaryPointXYZ,ObservedDirectionXYZ,MissingLength,OriginalStartXYZ,OriginalEndXYZ,ForwardPieceCount,BoundaryEventSequence,ObservedPieceMatched,MatchedPieceIndex,MatchedPieceTranslationXYZ,ReplayError,PhysicalCandidateCount,IsUniquelyReconstructed,Reason
3,A493,495,3105.28646536107,1,"Y+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4585.08530857369;2064.88596083319;-2888.13796453094","3585.07779964407;5000;-2721.12122547492","-0.322033899314775;0.945199121532747;0.053784647863913",1894.71353463893,"4585.08530857369;2064.88596083319;-2888.13796453094","2974.91581199982;6790.88156849692;-2619.21472521138",2,"Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A494,496,3913.62102828149,1,"Z-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3655.09398305125;-1261.8430225512;-1130.46131818393","3594.70813274764;-679.216648260341;-5000","-0.0154296621638212;0.148871433917733;-0.988736173955817",1086.37897171851,"3655.09398305125;-1261.8430225512;-1130.46131818393","3577.94567223214;-517.485852962534;-6074.14218796302",2,"Z",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A495,497,646.127925187326,1,"Y+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3742.11239753227;4384.36206438889;-4012.0695623134","3618.82653707032;5000;-3859.51850674994","-0.190807200332979;0.952811218355287;0.236100390676091",4353.87207481267,"3742.11239753227;4384.36206438889;-4012.0695623134","2788.07639586738;9148.41815616533;-2831.56760893294",2,"Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A496,498,1512.89274587724,2,"Y+5000","X+5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.906197431044029;-0.275428997010858;-0.320850562684242",3487.10725412276,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A497,499,1649.93993334928,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3708.81963961953;73.4954595251484;2118.95903323431","5000;1046.11706766861;1788.56189644159","0.782562040158303;0.589489101078422;-0.20024797879886",3350.06006665072,"3708.81963961953;73.4954595251484;2118.95903323431","7621.62984041104;3020.94096491726;1117.71913924001",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A498,500,1209.48823648581,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3834.62293655403;-506.295200470953;2125.67594923218","5000;-424.768298245947;2438.90343590154","0.963529059887338;0.0674061142271905;0.258975223752029",3790.51176351419,"3834.62293655403;-506.295200470953;2125.67594923218","8652.26823599072;-169.264629335;3420.55206799232",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A499,501,1148.58733283153,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3864.28520273758;319.864290043192;-282.432451387936","5000;365.573051258324;-447.706374220298","0.988792723721432;0.0397956340877012;-0.143893213957814",3851.41266716847,"3864.28520273758;319.864290043192;-282.432451387936","8808.24882134474;518.842460481698;-1001.89852117701",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A500,502,1639.95347962273,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3871.62491870093;844.90849683124;-4276.14084971973","5000;-164.470951784556;-3645.76776975669","0.688053103529895;-0.615492732664589;0.384384732735258",3360.04652037727,"3871.62491870093;844.90849683124;-4276.14084971973","7311.89043635041;-2232.55516649171;-2354.21718604344",2,"X",1,1,"-0;-0;-0",1.70530256582424e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A501,503,1600.14228195965,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3872.16250000045;4296.49481642619;2348.90129974546","5000;3254.23450499493;1899.31110932199","0.70483575911657;-0.651354772123659;-0.280968883512577",3399.85771804035,"3872.16250000045;4296.49481642619;2348.90129974546","7396.3412955833;1039.72095580789;944.056882182574",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A502,504,1141.4659969434,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3888.74551072484;-31.3664051409514;1617.80884706797","5000;219.832056652714;1547.39993402217","0.973532713414906;0.220066530642455;-0.0616828825688542",3858.5340030566,"3888.74551072484;-31.3664051409514;1617.80884706797","8756.40907779937;1068.96624807132;1309.3944342237",2,"X",1,1,"-0;-0;-0",5.6843418860808e-14,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A503,505,1181.61633666392,1,"NONE","Y+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3907.247749323;4051.68894718334;-4381.70758343813","4523.28809233018;5000;-4039.04505271087","0.521353948733021;0.802554114556377;0.289994747106076",3818.38366333608,"3907.247749323;4051.68894718334;-4381.70758343813","6514.01749298811;8064.45951996522;-2931.73384790775",3,"Y>X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A504,506,1288.44457259974,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3941.97856997146;-2592.1566237605;4508.83742012003","5000;-1885.81724045037;4304.47317215295","0.821161773295171;0.548210919065711;-0.15861314666779",3711.55542740026,"3941.97856997146;-2592.1566237605;4508.83742012003","8047.78743644732;148.897971568056;3715.77168678108",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A505,507,1463.45856285631,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3965.33559940482;-4944.15626562438;-316.987420275041","5000;-4866.08250706701;-1349.01698940725","0.706999451064584;0.0533488002591537;-0.705199036942965",3536.54143714369,"3965.33559940482;-4944.15626562438;-316.987420275041","7500.33285472774;-4677.41226432861;-3842.98260498987",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A506,508,1034.27501952959,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3966.59987515512;-1723.44607031509;1110.01620415164","5000;-1690.28799022273;1083.3790173988","0.99915409860222;0.0320592487164981;-0.0257544523940598",3965.72498047041,"3966.59987515512;-1723.44607031509;1110.01620415164","8962.37036816622;-1563.1498267326;981.243942181341",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A507,509,1031.10633016776,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3997.33005539518;936.385010562742;3995.20101820592","5000;749.662862224878;3843.64876445069","0.972421480955979;-0.181089130068171;-0.146980237945559",3968.89366983224,"3997.33005539518;936.385010562742;3995.20101820592","8859.43746017508;30.939360221889;3260.29982847813",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A508,510,1571.82766753958,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4007.62434656254;3580.26727887345;1467.64157531646","5000;4268.99144661317;2473.37106164901","0.631351434976868;0.438167734264275;0.639847170973164",3428.17233246042,"4007.62434656254;3580.26727887345;1467.64157531646","7164.38152144688;5771.10595019483;4666.87743018228",3,"X>Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A509,511,1065.53029507632,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4021.40006053063;-1357.76387813387;2505.56433286008","5000;-1770.83504212766;2589.6427585874","0.918415876105408;-0.387667216880215;0.0789075881895013",3934.46970492368,"4021.40006053063;-1357.76387813387;2505.56433286008","8613.47944105767;-3296.09996253494;2900.10227380759",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A510,512,2091.06626069915,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4049.46947707715;1819.36027626139;-2766.319343881","5000;3498.43532509654;-3572.39428580983","0.454567385447193;0.802975534727317;-0.385485126453773",2908.93373930085,"4049.46947707715;1819.36027626139;-2766.319343881","6322.30640431312;5834.23794989798;-4693.74497614987",3,"X>Y",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A511,513,1308.64464129011,2,"Y+5000","X+5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.693965258952146;-0.518613656272226;0.499451794366018",3691.35535870989,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A512,514,963.4633560579,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4116.00215602141;-2323.41298522058;2932.9824985829","5000;-1980.646304769;3104.21465993047","0.917520981384855;0.355765144876959;0.177725660525567",4036.5366439421,"4116.00215602141;-2323.41298522058;2932.9824985829","8703.60706294568;-544.587260835784;3821.61080121074",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A513,515,1261.8822665032,1,"Z-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4855.53160722755;-1160.59520774185;-3977.39836791464","4116.20353736329;-1155.42203826977;-5000","-0.585893065850758;0.00409956587028942;-0.810378003741263",3738.1177334968,"4855.53160722755;-1160.59520774185;-3977.39836791464","1926.06627797376;-1140.0973783904;-8029.28838662096",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A514,516,911.292016089822,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4117.8861574476;3795.58849197618;-3708.86649677219","5000;3806.1067662756;-3937.37836358058","0.967981532788337;0.0115421556578007;-0.2507559188205",4088.70798391018,"4117.8861574476;3795.58849197618;-3708.86649677219","8957.79382138928;3853.29927026518;-4962.64609087469",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A515,517,1274.20891334185,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4193.64451642271;2188.20628558915;846.644790811998","5000;2627.09113694637;1730.26194557632","0.632828318130717;0.344437122328837;0.693463328903322",3725.79108665815,"4193.64451642271;2188.20628558915;846.644790811998","7357.7861070763;3910.39189723333;4313.96143532861",2,"X",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A516,518,806.481531517574,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4203.73277612177;-1221.95108410427;-3535.95774239944","5000;-1099.7597181318;-3498.00726232382","0.987334728397161;0.151511672861919;0.0470568495278592",4193.51846848243,"4203.73277612177;-1221.95108410427;-3535.95774239944","9140.40641810757;-464.392719794675;-3300.67349476014",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A517,519,907.509694121695,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4207.5945219733;2069.91400679435;467.110873810386","5000;1627.86460746779;450.994674718855","0.873164753125425;-0.487101572787477;-0.0177587073680007",4092.4903058783,"4207.5945219733;2069.91400679435;467.110873810386","8573.41828760042;-365.593857143036;378.317336970382",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A518,520,584.986327155286,1,"NONE","Z+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4219.88009867758;598.353222358301;4781.78126632245","4695.81841566927;859.259921486391;5000","0.813588788145045;0.446004781678994;0.373032195023633",4415.01367284471,"4219.88009867758;598.353222358301;4781.78126632245","8287.8240394028;2828.37713075327;6646.94224144062",3,"Z>X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A519,521,911.969797272547,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4264.91944510701;2719.66656545626;-2717.73697995722","5000;2685.05139773563;-3256.3901885425","0.806036073882507;-0.0379564847697307;-0.590648078693225",4088.03020272745,"4264.91944510701;2719.66656545626;-2717.73697995722","8295.09981451955;2529.88414160761;-5670.97737342335",3,"X>Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A520,522,1549.95603994324,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4282.87138818864;-1914.2426538574;-120.190611144002","5000;-2564.86128944441;-1330.47391306341","0.462676742649824;-0.419765863560127;-0.780850082666685",3450.04396005676,"4282.87138818864;-1914.2426538574;-120.190611144002","6596.25510143776;-4013.07197165804;-4024.44102447743",2,"X",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A521,523,1334.31573317426,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4290.87680487786;-1961.10631399335;-4070.08071759942","5000;-2432.17457103533;-3042.63852110194","0.5314508234383;-0.353041072161635;0.770014300928052",3665.68426682574,"4290.87680487786;-1961.10631399335;-4070.08071759942","6948.13092206936;-3726.31167480153;-220.009212959161",2,"X",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A522,524,1136.35422869052,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4299.79896780538;1349.80283907628;1835.79803419742","5000;2079.61755137113;2353.86167246439","0.616182009549518;0.642242263784112;0.45589977595627",3863.64577130948,"4299.79896780538;1349.80283907628;1835.79803419742","7380.70901555297;4561.01415799684;4115.29691397877",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A523,525,679.335134766083,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4321.64254992263;2847.06674126333;401.469916902103","5000;2818.62465634076;378.700572215921","0.998560821252017;-0.041867531159512;-0.0335171015319592",4320.66486523392,"4321.64254992263;2847.06674126333;401.469916902103","9314.44665618272;2637.72908546577;233.884409242307",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A524,526,2784.27512744999,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4325.20163426424;-1412.75606927509;-1448.18219569766","5000;-4113.79464480424;-1483.19311457291","0.242360519290269;-0.970104767628665;-0.0125745184195626",2215.72487255001,"4325.20163426424;-1412.75606927509;-1448.18219569766","5537.00423071558;-6263.27990741842;-1511.05478779547",3,"X>Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A525,527,657.818778121276,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4357.51711076798;-4345.88343765612;1246.1786196431","5000;-4209.37005304343;1282.30863091672","0.976686757205298;0.207524304798004;0.0549239585054212",4342.18122187872,"4357.51711076798;-4345.88343765612;1246.1786196431","9240.95089679447;-3308.2619136661;1520.79841217021",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A526,528,616.116399103731,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4407.7330623889;4841.08262603594;2760.95781151037","5000;4917.7334003533;2912.43041845257","0.961290656234236;0.124409566810532;0.245850633358483",4383.88360089627,"4407.7330623889;4841.08262603594;2760.95781151037","9214.18634356008;5463.1304600886;3990.21097830278",3,"X>Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A527,529,749.338315130985,2,"Y+5000","X+5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.760522984193613;-0.645836300383686;0.0670840042033505",4250.66168486902,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A528,530,608.784304055118,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4446.18561480136;-1294.29525485802;4558.56428408025","5000;-1126.71993264818;4747.84309165573","0.90970542688055;0.275262225214446;0.310912758943836",4391.21569594488,"4446.18561480136;-1294.29525485802;4558.56428408025","8994.71274920411;82.0158712142118;6113.12807879943",3,"X>Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A529,531,1722.13766497526,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4472.37546899875;-1620.35756654936;-1336.03639488305","5000;-1823.22140012199;290.683235674212","0.306377673360295;-0.117797686966881;0.944593259668724",3277.86233502474,"4472.37546899875;-1620.35756654936;-1336.03639488305","6004.26383580022;-2209.34600138376;3386.92990346057",2,"X",1,1,"-0;-0;-0",7.19018694364508e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A530,532,831.340044694939,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4484.2193071036;-1361.265828981;2855.42176825384","5000;-1525.23346506892;2224.38202222794","0.620420844860981;-0.197232933905028;-0.759063334014495",4168.65995530506,"4484.2193071036;-1361.265828981;2855.42176825384","7586.32353140851;-2347.43049850614;-939.894901818636",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A531,533,1587.28211237536,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4506.68923613271;-883.7606239925;39.3922598071495","5000;598.350872167653;-242.484499556541","0.310789594377179;0.933741698847836;-0.177584537219954",3412.71788762464,"4506.68923613271;-883.7606239925;39.3922598071495","6060.6372080186;3784.94787024668;-848.530426292623",2,"X",1,1,"-0;-0;-0",1.17185710042169e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A532,534,914.372872457019,2,"Y-5000","X+5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.521353948733019;0.802554114556373;0.289994747106088",4085.62712754298,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A533,535,1184.47771030474,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4527.48521921945;-3051.06585963938;-3566.1500096106","5000;-2456.20339955356;-2657.38387812609","0.398922475847166;0.502214988860173;0.767229407171117",3815.52228969526,"4527.48521921945;-3051.06585963938;-3566.1500096106","6522.09759845528;-539.990915338513;269.997026244985",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A534,536,525.697382049068,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4546.06572458795;-2333.105646127;1439.41223578663","5000;-2429.63780368038;1192.46496680503","0.863489701323413;-0.183626856152709;-0.469751757216379",4474.30261795093,"4546.06572458795;-2333.105646127;1439.41223578663","8863.51423120501;-3251.23992689054;-909.346550295267",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A535,537,577.203678034865,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4671.56701386959;-4610.19129894059;59.5967397559434","5000;-4547.39384234608;-410.884225856586","0.569007091653654;0.108796009076568;-0.815103894026315",4422.79632196514,"4671.56701386959;-4610.19129894059;59.5967397559434","7516.60247213786;-4066.21125355775;-4015.92273037563",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
